Product_ID,Warehouse,Order_Date,Shipment_Date,Lead_Time,Demand_Forecast,Inventory_Level,Stockout_Flag,Backorder_Flag,Supplier_ID,Order_Quantity,Shipment_Quantity,Product_Category,Product_Price,Customer_ID,Order_Priority,Actual_Lead_Time,Lead_Time_Variance,Demand_vs_Inventory,Fulfillment_Rate,Stockout_Risk
4513,D,2023-10-07,2023-10-08,9,875,4,0,1,412,60,19,Electronics,584.23,6466,Low,1,-8,871,31.666666666666664,1
1495,A,2023-10-07,2023-10-08,3,358,449,0,0,283,35,96,Clothing,780.38,2173,High,1,-2,-91,274.2857142857143,0
6822,B,2023-10-07,2023-10-08,1,449,475,0,0,247,7,1,Furniture,880.45,5099,Medium,1,0,-26,14.285714285714285,0
3072,A,2023-10-07,2023-10-08,9,700,341,1,0,337,6,51,Furniture,342.87,7106,Low,1,-8,359,850.0,0
8795,D,2023-10-07,2023-10-08,8,536,72,0,0,476,15,33,Furniture,180.83,8135,Low,1,-7,464,220.00000000000003,1
9529,C,2023-10-07,2023-10-08,7,321,347,0,1,357,96,26,Furniture,688.85,5808,Low,1,-6,-26,27.083333333333332,0
4949,B,2023-10-07,2023-10-08,6,512,120,0,0,356,66,42,Furniture,689.66,5187,Low,1,-5,392,63.63636363636363,1
7033,B,2023-10-07,2023-10-08,7,449,301,0,0,429,96,54,Food,443.52,4721,Medium,1,-6,148,56.25,1
9328,D,2023-10-07,2023-10-08,9,581,448,0,0,409,92,45,Electronics,597.68,2519,High,1,-8,133,48.91304347826087,1
3555,D,2023-10-08,2023-10-09,6,700,371,0,0,118,85,27,Clothing,800.55,1175,High,1,-5,329,31.76470588235294,1
7370,B,2023-10-08,2023-10-09,3,158,483,0,0,117,17,51,Furniture,735.9,6927,High,1,-2,-325,300.0,0
5415,C,2023-10-08,2023-10-09,3,251,368,1,0,379,19,28,Food,676.19,3228,Medium,1,-2,-117,147.36842105263156,0
6959,D,2023-10-08,2023-10-09,4,639,233,0,0,226,14,84,Electronics,665.25,9453,Medium,1,-3,406,600.0,1
6993,D,2023-10-08,2023-10-09,8,324,65,1,0,407,49,8,Electronics,726.97,4830,Low,1,-7,259,16.3265306122449,0
6021,D,2023-10-08,2023-10-09,9,417,229,0,0,313,51,90,Food,611.41,7205,Medium,1,-8,188,176.47058823529412,1
3907,C,2023-10-08,2023-10-09,8,662,409,1,0,375,34,31,Furniture,93.64,8956,High,1,-7,253,91.17647058823529,0
3914,B,2023-10-08,2023-10-09,2,874,30,1,0,494,84,5,Clothing,587.06,2479,High,1,-1,844,5.952380952380952,0
4870,A,2023-10-08,2023-10-09,4,378,306,0,0,428,21,11,Furniture,890.73,9819,Medium,1,-3,72,52.38095238095239,1
6085,D,2023-10-08,2023-10-09,4,657,296,0,0,306,48,85,Food,47.23,2562,Low,1,-3,361,177.08333333333331,1
7546,C,2023-10-08,2023-10-09,2,573,50,0,1,287,67,72,Furniture,405.06,4149,High,1,-1,523,107.46268656716418,1
1395,B,2023-10-08,2023-10-09,8,945,146,0,1,115,58,26,Clothing,398.99,6763,Medium,1,-7,799,44.827586206896555,1
1938,B,2023-10-08,2023-10-09,3,717,94,0,0,240,78,60,Food,261.52,1109,High,1,-2,623,76.92307692307693,1
3510,C,2023-10-08,2023-10-09,2,895,328,0,1,105,21,46,Furniture,578.77,5738,Low,1,-1,567,219.04761904761907,1
5636,D,2023-10-08,2023-10-09,7,123,386,0,0,380,27,12,Electronics,178.92,3736,High,1,-6,-263,44.44444444444444,0
2649,A,2023-10-08,2023-10-09,1,618,37,0,0,418,71,13,Food,917.18,2819,High,1,0,581,18.30985915492958,1
4690,D,2023-10-08,2023-10-09,6,467,197,0,0,274,29,74,Electronics,164.08,7757,Medium,1,-5,270,255.17241379310346,1
4435,B,2023-10-08,2023-10-09,3,434,240,0,0,114,9,93,Clothing,965.36,7773,High,1,-2,194,1033.3333333333335,1
4201,A,2023-10-08,2023-10-09,3,532,172,0,1,409,79,8,Clothing,21.51,3898,High,1,-2,360,10.126582278481013,1
5179,D,2023-10-08,2023-10-09,5,102,492,0,0,227,44,42,Furniture,493.08,5408,Medium,1,-4,-390,95.45454545454545,0
9405,A,2023-10-08,2023-10-09,3,357,255,0,0,113,28,65,Electronics,45.86,5236,High,1,-2,102,232.14285714285717,1
4237,C,2023-10-08,2023-10-09,4,362,454,1,0,348,38,9,Electronics,878.39,6369,Medium,1,-3,-92,23.684210526315788,0
4862,D,2023-10-08,2023-10-09,3,220,40,0,0,133,15,4,Furniture,800.76,3013,Low,1,-2,180,26.666666666666668,1
1058,B,2023-10-08,2023-10-09,7,819,408,0,0,485,15,97,Clothing,232.79,6276,Low,1,-6,411,646.6666666666666,1
5938,B,2023-10-09,2023-10-10,3,120,472,0,0,119,30,55,Electronics,146.62,5010,Low,1,-2,-352,183.33333333333331,0
3971,A,2023-10-09,2023-10-10,4,239,433,1,0,349,32,85,Electronics,219.9,3103,Low,1,-3,-194,265.625,0
9314,C,2023-10-09,2023-10-10,2,576,128,0,0,461,40,71,Furniture,87.54,9336,Low,1,-1,448,177.5,1
4345,D,2023-10-09,2023-10-10,2,891,53,1,0,371,76,55,Clothing,244.57,2255,Medium,1,-1,838,72.36842105263158,0
3486,C,2023-10-09,2023-10-10,9,388,85,0,0,294,84,96,Furniture,77.43,4957,Medium,1,-8,303,114.28571428571428,1
1561,C,2023-10-09,2023-10-10,1,305,211,0,0,337,91,57,Electronics,853.99,4638,High,1,0,94,62.637362637362635,1
4981,A,2023-10-09,2023-10-10,1,142,268,0,0,202,2,57,Furniture,854.53,3034,High,1,0,-126,2850.0,0
7261,A,2023-10-09,2023-10-10,1,949,295,0,0,406,22,39,Furniture,553.5,4618,Low,1,0,654,177.27272727272728,1
2737,D,2023-10-09,2023-10-10,3,217,20,0,0,342,26,28,Clothing,920.69,2483,Low,1,-2,197,107.6923076923077,1
4554,B,2023-10-09,2023-10-10,2,104,214,1,0,314,40,26,Furniture,356.77,4230,High,1,-1,-110,65.0,0
8095,D,2023-10-09,2023-10-10,3,306,424,0,1,342,8,98,Food,187.04,1747,Low,1,-2,-118,1225.0,0
9266,C,2023-10-09,2023-10-10,5,734,188,0,0,486,36,73,Food,311.27,2339,Medium,1,-4,546,202.77777777777777,1
1294,A,2023-10-09,2023-10-10,9,938,160,0,0,176,26,70,Food,132.44,9432,Medium,1,-8,778,269.2307692307692,1
9212,C,2023-10-09,2023-10-10,2,444,200,1,0,483,81,22,Electronics,824.13,9313,Low,1,-1,244,27.160493827160494,0
6330,A,2023-10-09,2023-10-10,1,241,28,0,1,220,7,73,Electronics,762.82,8867,Medium,1,0,213,1042.857142857143,1
5655,B,2023-10-09,2023-10-10,6,471,380,0,0,401,1,45,Clothing,197.89,2908,High,1,-5,91,4500.0,1
2109,C,2023-10-09,2023-10-10,3,331,243,0,0,139,91,15,Furniture,550.06,6806,Medium,1,-2,88,16.483516483516482,1
4771,A,2023-10-09,2023-10-10,7,263,182,1,0,128,90,65,Clothing,287.83,6111,Low,1,-6,81,72.22222222222221,0
9563,D,2023-10-09,2023-10-10,6,646,31,0,0,331,32,96,Furniture,139.83,1574,Medium,1,-5,615,300.0,1
7123,D,2023-10-09,2023-10-10,7,463,266,0,0,244,78,18,Clothing,252.87,6484,Low,1,-6,197,23.076923076923077,1
8647,D,2023-10-09,2023-10-10,5,434,435,0,0,348,83,11,Furniture,603.84,2228,Low,1,-4,-1,13.253012048192772,0
2174,C,2023-10-09,2023-10-10,1,110,35,0,1,192,9,99,Food,654.17,8132,Medium,1,0,75,1100.0,1
2164,A,2023-10-09,2023-10-10,3,507,92,0,0,424,59,97,Clothing,194.99,3494,Low,1,-2,415,164.40677966101697,1
9712,A,2023-10-09,2023-10-10,3,174,367,0,0,184,44,4,Furniture,776.07,1306,Medium,1,-2,-193,9.090909090909092,0
5466,A,2023-10-10,2023-10-11,7,399,158,0,0,421,65,34,Food,579.16,6383,High,1,-6,241,52.307692307692314,1
6538,C,2023-10-10,2023-10-11,3,480,397,0,0,345,21,48,Electronics,434.97,5889,Low,1,-2,83,228.57142857142856,1
8111,A,2023-10-10,2023-10-11,5,809,446,0,0,174,20,83,Furniture,649.81,6045,Low,1,-4,363,415.00000000000006,1
9434,B,2023-10-10,2023-10-11,4,952,179,0,0,250,49,48,Furniture,339.95,4255,Low,1,-3,773,97.95918367346938,1
3800,C,2023-10-10,2023-10-11,4,875,437,0,0,234,97,76,Furniture,271.18,6117,High,1,-3,438,78.35051546391753,1
5607,B,2023-10-10,2023-10-11,7,946,372,0,0,289,33,40,Clothing,927.05,9043,Medium,1,-6,574,121.21212121212122,1
8262,B,2023-10-10,2023-10-11,1,985,305,0,0,133,18,59,Electronics,900.21,4136,Medium,1,0,680,327.77777777777777,1
2541,D,2023-10-10,2023-10-11,7,835,472,0,1,457,41,48,Clothing,480.49,8338,High,1,-6,363,117.07317073170731,1
3765,C,2023-10-10,2023-10-11,8,733,378,0,0,204,17,41,Electronics,607.85,5543,Low,1,-7,355,241.17647058823528,1
5491,A,2023-10-10,2023-10-11,3,685,437,0,0,468,13,22,Clothing,660.38,6878,High,1,-2,248,169.23076923076923,1
4083,B,2023-10-10,2023-10-11,3,127,217,0,0,150,43,64,Furniture,659.06,6824,Medium,1,-2,-90,148.8372093023256,0
6356,C,2023-10-10,2023-10-11,4,562,469,0,0,271,73,76,Furniture,532.88,4458,Low,1,-3,93,104.10958904109589,1
2857,A,2023-10-10,2023-10-11,6,495,328,0,0,169,65,49,Clothing,319.59,9279,Medium,1,-5,167,75.38461538461539,1
1769,D,2023-10-10,2023-10-11,7,782,352,1,1,307,23,55,Furniture,890.66,8478,High,1,-6,430,239.1304347826087,0
2422,C,2023-10-10,2023-10-11,1,475,342,0,1,421,40,92,Clothing,566.32,9959,High,1,0,133,229.99999999999997,1
9598,C,2023-10-10,2023-10-11,4,520,226,0,0,195,34,15,Clothing,908.19,5432,Low,1,-3,294,44.11764705882353,1
3972,C,2023-10-10,2023-10-11,7,463,211,1,0,157,36,4,Electronics,830.12,4386,High,1,-6,252,11.11111111111111,0
2872,A,2023-10-10,2023-10-11,2,994,352,0,1,219,50,8,Furniture,653.14,3515,High,1,-1,642,16.0,1
6599,B,2023-10-10,2023-10-11,1,315,162,0,0,270,78,95,Furniture,713.43,6995,Low,1,0,153,121.79487179487178,1
3269,B,2023-10-10,2023-10-11,1,930,365,0,0,210,85,60,Furniture,912.12,6045,High,1,0,565,70.58823529411765,1
6275,C,2023-10-10,2023-10-11,6,200,157,0,0,160,85,90,Clothing,634.99,3354,Low,1,-5,43,105.88235294117648,1
5749,C,2023-10-10,2023-10-11,5,857,109,1,1,355,92,3,Electronics,473.64,1965,High,1,-4,748,3.260869565217391,0
7571,A,2023-10-10,2023-10-11,1,192,54,1,0,255,96,7,Furniture,447.83,8450,High,1,0,138,7.291666666666667,0
6072,D,2023-10-10,2023-10-11,3,674,349,0,0,284,30,79,Food,980.07,1132,High,1,-2,325,263.3333333333333,1
6463,C,2023-10-11,2023-10-12,7,365,213,1,0,140,40,84,Clothing,754.1,9857,High,1,-6,152,210.0,0
8450,C,2023-10-11,2023-10-12,9,305,364,0,0,300,12,17,Furniture,674.57,2955,Medium,1,-8,-59,141.66666666666669,0
9420,D,2023-10-11,2023-10-12,9,179,384,0,0,149,93,96,Electronics,105.1,5969,Low,1,-8,-205,103.2258064516129,0
4959,C,2023-10-11,2023-10-12,6,136,14,0,0,189,1,10,Clothing,592.15,2579,High,1,-5,122,1000.0,1
2313,B,2023-10-11,2023-10-12,3,110,152,0,0,336,90,80,Clothing,197.0,3143,Low,1,-2,-42,88.88888888888889,0
8847,C,2023-10-11,2023-10-12,1,726,19,0,0,445,16,26,Clothing,395.88,8193,Low,1,0,707,162.5,1
2070,B,2023-10-11,2023-10-12,3,189,454,0,0,424,82,22,Clothing,561.73,8236,Medium,1,-2,-265,26.82926829268293,0
4285,A,2023-10-11,2023-10-12,2,843,399,0,0,476,97,15,Food,17.89,2545,High,1,-1,444,15.463917525773196,1
9949,A,2023-10-11,2023-10-12,5,118,51,0,0,436,50,58,Electronics,863.66,4146,High,1,-4,67,115.99999999999999,1
4095,B,2023-10-11,2023-10-12,8,663,342,0,0,381,43,60,Clothing,444.31,8520,Medium,1,-7,321,139.53488372093022,1
1320,B,2023-10-11,2023-10-12,5,473,468,1,0,253,87,76,Clothing,626.46,5664,High,1,-4,5,87.35632183908046,0
3321,D,2023-10-11,2023-10-12,1,885,320,0,0,462,60,39,Clothing,209.94,5431,Medium,1,0,565,65.0,1
1555,B,2023-10-11,2023-10-12,3,193,366,1,0,279,5,3,Electronics,704.13,7571,High,1,-2,-173,60.0,0
5939,B,2023-10-11,2023-10-12,5,131,83,0,0,187,21,60,Furniture,316.97,7145,Medium,1,-4,48,285.7142857142857,1
6432,C,2023-10-11,2023-10-12,7,762,366,1,0,204,65,53,Food,520.96,1897,Medium,1,-6,396,81.53846153846153,0
2386,D,2023-10-11,2023-10-12,5,239,466,0,0,172,95,24,Food,330.02,1863,Low,1,-4,-227,25.263157894736842,0
5763,B,2023-10-11,2023-10-12,5,669,325,1,0,471,82,55,Food,648.09,1959,Medium,1,-4,344,67.07317073170732,0
7854,B,2023-10-11,2023-10-12,7,120,485,0,1,487,21,2,Furniture,851.89,9154,High,1,-6,-365,9.523809523809524,0
8637,B,2023-10-11,2023-10-12,8,248,223,0,1,356,71,68,Electronics,644.67,7962,High,1,-7,25,95.77464788732394,1
5841,C,2023-10-11,2023-10-12,8,320,128,0,1,233,65,23,Electronics,186.4,3951,High,1,-7,192,35.38461538461539,1
4867,C,2023-10-11,2023-10-12,7,832,349,1,0,384,23,59,Food,257.15,2247,Medium,1,-6,483,256.52173913043475,0
4793,C,2023-10-11,2023-10-12,3,853,381,1,1,335,91,57,Food,527.51,5885,High,1,-2,472,62.637362637362635,0
8373,A,2023-10-11,2023-10-12,2,318,15,0,0,486,60,87,Clothing,278.58,7462,Medium,1,-1,303,145.0,1
3513,C,2023-10-11,2023-10-12,1,640,410,0,0,483,2,72,Electronics,203.51,6337,Medium,1,0,230,3600.0,1
4803,B,2023-10-12,2023-10-13,6,658,273,0,0,208,34,42,Furniture,56.19,7700,Medium,1,-5,385,123.52941176470588,1
3327,C,2023-10-12,2023-10-13,9,157,76,1,0,443,57,12,Furniture,113.11,7858,High,1,-8,81,21.052631578947366,0
9809,C,2023-10-12,2023-10-13,3,524,299,0,0,236,16,73,Furniture,569.17,8194,Medium,1,-2,225,456.25,1
3165,D,2023-10-12,2023-10-13,5,374,305,1,0,436,74,75,Electronics,202.68,2286,High,1,-4,69,101.35135135135135,0
4308,B,2023-10-12,2023-10-13,9,239,91,0,0,334,84,95,Food,503.43,6482,High,1,-8,148,113.09523809523809,1
7452,C,2023-10-12,2023-10-13,9,122,457,1,0,158,48,1,Food,645.43,8290,Low,1,-8,-335,2.083333333333333,0
9067,A,2023-10-12,2023-10-13,7,477,269,0,0,393,25,99,Electronics,257.64,4450,Medium,1,-6,208,396.0,1
8642,D,2023-10-12,2023-10-13,4,472,51,0,0,141,68,54,Food,950.04,2861,High,1,-3,421,79.41176470588235,1
7404,C,2023-10-12,2023-10-13,2,162,348,0,0,347,32,43,Clothing,264.11,6451,High,1,-1,-186,134.375,0
1992,D,2023-10-12,2023-10-13,2,663,120,0,0,149,45,62,Clothing,170.48,4836,Medium,1,-1,543,137.77777777777777,1
6424,D,2023-10-12,2023-10-13,4,877,458,0,0,369,92,15,Clothing,462.31,7393,Medium,1,-3,419,16.304347826086957,1
5381,A,2023-10-12,2023-10-13,1,441,49,1,0,481,40,7,Clothing,447.74,5004,Low,1,0,392,17.5,0
4174,A,2023-10-12,2023-10-13,4,266,378,0,0,455,13,28,Clothing,859.78,5145,High,1,-3,-112,215.3846153846154,0
5782,A,2023-10-12,2023-10-13,6,250,474,0,0,272,5,6,Electronics,56.88,8467,Low,1,-5,-224,120.0,0
6560,B,2023-10-12,2023-10-13,6,622,491,1,0,388,17,20,Furniture,279.72,1743,Medium,1,-5,131,117.64705882352942,0
8460,D,2023-10-12,2023-10-13,7,706,272,0,0,261,71,88,Food,880.28,6632,Medium,1,-6,434,123.94366197183098,1
4078,C,2023-10-12,2023-10-13,5,683,379,1,1,166,10,42,Clothing,761.15,9482,High,1,-4,304,420.0,0
3983,A,2023-10-12,2023-10-13,9,600,119,1,0,439,91,38,Clothing,13.85,2347,Low,1,-8,481,41.75824175824176,0
8259,A,2023-10-12,2023-10-13,2,995,386,1,0,422,59,62,Furniture,532.62,4367,Low,1,-1,609,105.08474576271188,0
7054,D,2023-10-12,2023-10-13,2,659,445,0,0,425,35,76,Furniture,252.3,2735,Low,1,-1,214,217.14285714285714,1
3523,D,2023-10-12,2023-10-13,4,447,94,0,0,320,23,3,Furniture,988.39,2601,Low,1,-3,353,13.043478260869565,1
5581,D,2023-10-12,2023-10-13,4,371,148,0,0,266,56,28,Furniture,983.73,6643,Medium,1,-3,223,50.0,1
6609,C,2023-10-12,2023-10-13,4,529,288,0,1,270,16,12,Electronics,928.08,2138,Medium,1,-3,241,75.0,1
3001,B,2023-10-12,2023-10-13,1,706,256,0,0,322,52,80,Food,19.88,7587,High,1,0,450,153.84615384615387,1
2387,B,2023-10-13,2023-10-14,4,332,453,1,0,266,27,44,Furniture,905.9,5510,Medium,1,-3,-121,162.96296296296296,0
7552,A,2023-10-13,2023-10-14,5,659,370,0,0,468,15,15,Food,333.41,6854,Medium,1,-4,289,100.0,1
2030,B,2023-10-13,2023-10-14,9,307,183,0,0,184,62,55,Clothing,645.49,2311,High,1,-8,124,88.70967741935483,1
2220,C,2023-10-13,2023-10-14,3,552,259,0,0,214,6,95,Furniture,454.69,4219,Medium,1,-2,293,1583.3333333333335,1
7035,B,2023-10-13,2023-10-14,3,838,149,0,0,399,24,85,Clothing,361.06,8342,High,1,-2,689,354.16666666666663,1
7523,C,2023-10-13,2023-10-14,5,600,204,0,0,484,87,82,Electronics,294.07,1072,Medium,1,-4,396,94.25287356321839,1
9074,A,2023-10-13,2023-10-14,6,688,441,0,0,452,5,48,Clothing,433.51,1623,Medium,1,-5,247,960.0,1
1834,D,2023-10-13,2023-10-14,3,960,171,0,0,149,71,6,Electronics,304.06,9379,Low,1,-2,789,8.450704225352112,1
2724,C,2023-10-13,2023-10-14,1,318,312,0,0,475,86,64,Clothing,926.76,3227,High,1,0,6,74.4186046511628,1
7598,D,2023-10-13,2023-10-14,8,971,221,0,1,471,93,81,Food,442.67,4229,Low,1,-7,750,87.09677419354838,1
3413,A,2023-10-13,2023-10-14,1,180,167,0,1,417,53,87,Electronics,945.19,6956,Low,1,0,13,164.1509433962264,1
6993,C,2023-10-13,2023-10-14,2,648,243,1,0,317,31,35,Furniture,377.77,3627,Low,1,-1,405,112.90322580645163,0
5498,C,2023-10-13,2023-10-14,3,713,217,1,0,358,35,82,Electronics,267.33,6809,Low,1,-2,496,234.2857142857143,0
3105,B,2023-10-13,2023-10-14,6,802,55,0,0,235,98,11,Furniture,811.06,2566,Low,1,-5,747,11.224489795918368,1
3568,C,2023-10-13,2023-10-14,4,640,62,0,0,403,19,23,Electronics,525.28,3720,High,1,-3,578,121.05263157894737,1
1209,A,2023-10-13,2023-10-14,4,925,102,1,0,469,34,57,Furniture,171.2,8920,Low,1,-3,823,167.64705882352942,0
5911,D,2023-10-13,2023-10-14,9,864,372,0,0,195,94,81,Electronics,928.72,8566,High,1,-8,492,86.17021276595744,1
3220,C,2023-10-13,2023-10-14,6,350,166,0,0,268,83,70,Clothing,962.48,7465,Low,1,-5,184,84.33734939759037,1
1233,A,2023-10-13,2023-10-14,2,837,6,0,0,412,82,88,Clothing,691.33,7914,Medium,1,-1,831,107.31707317073172,1
1792,A,2023-10-13,2023-10-14,7,705,141,0,0,324,1,37,Clothing,972.13,6684,Medium,1,-6,564,3700.0,1
4110,C,2023-10-13,2023-10-14,3,514,124,1,0,440,41,63,Furniture,677.4,8678,Medium,1,-2,390,153.65853658536585,0
3166,B,2023-10-13,2023-10-14,9,185,89,0,0,445,53,80,Clothing,626.98,4990,Medium,1,-8,96,150.9433962264151,1
9526,C,2023-10-13,2023-10-14,6,721,401,0,1,474,80,93,Food,827.67,2256,High,1,-5,320,116.25000000000001,1
6193,C,2023-10-13,2023-10-14,8,316,310,0,0,433,64,29,Food,77.03,4342,Low,1,-7,6,45.3125,1
2214,B,2023-10-14,2023-10-15,1,295,370,1,0,383,40,42,Clothing,448.47,2966,High,1,0,-75,105.0,0
5419,A,2023-10-14,2023-10-15,2,396,439,1,1,447,62,28,Electronics,436.14,7849,High,1,-1,-43,45.16129032258064,0
8314,C,2023-10-14,2023-10-15,6,143,215,0,0,440,55,16,Clothing,624.61,5913,High,1,-5,-72,29.09090909090909,0
9475,B,2023-10-14,2023-10-15,3,492,440,1,0,467,92,67,Furniture,353.7,9190,Low,1,-2,52,72.82608695652173,0
1212,D,2023-10-14,2023-10-15,1,542,122,0,0,286,11,88,Furniture,458.95,6468,Medium,1,0,420,800.0,1
2658,D,2023-10-14,2023-10-15,6,189,371,0,0,473,52,18,Food,850.96,4038,Medium,1,-5,-182,34.61538461538461,0
6024,B,2023-10-14,2023-10-15,5,254,185,0,0,393,96,48,Electronics,948.44,1759,High,1,-4,69,50.0,1
6917,A,2023-10-14,2023-10-15,9,577,370,0,0,420,26,17,Furniture,489.28,1256,Medium,1,-8,207,65.38461538461539,1
6141,B,2023-10-14,2023-10-15,6,720,152,0,0,381,74,74,Furniture,708.16,2629,Medium,1,-5,568,100.0,1
2794,A,2023-10-14,2023-10-15,5,158,248,1,0,342,87,25,Food,551.83,2883,Low,1,-4,-90,28.735632183908045,0
6988,D,2023-10-14,2023-10-15,1,209,113,0,0,126,48,48,Electronics,868.92,8385,High,1,0,96,100.0,1
9296,C,2023-10-14,2023-10-15,1,578,95,0,0,250,45,87,Food,269.13,1081,High,1,0,483,193.33333333333334,1
6578,B,2023-10-14,2023-10-15,1,717,197,0,0,298,33,50,Clothing,864.82,2783,High,1,0,520,151.5151515151515,1
6551,D,2023-10-14,2023-10-15,7,998,335,0,1,377,64,19,Electronics,519.94,7515,High,1,-6,663,29.6875,1
4845,C,2023-10-14,2023-10-15,6,832,2,0,0,326,78,74,Electronics,461.59,7610,Medium,1,-5,830,94.87179487179486,1
7906,D,2023-10-14,2023-10-15,5,874,148,0,0,295,9,75,Clothing,952.49,6986,Medium,1,-4,726,833.3333333333334,1
1378,B,2023-10-14,2023-10-15,4,693,415,0,0,320,78,41,Electronics,312.02,6703,Medium,1,-3,278,52.56410256410257,1
4293,B,2023-10-14,2023-10-15,8,883,385,0,0,456,2,5,Food,91.59,3035,High,1,-7,498,250.0,1
4329,C,2023-10-14,2023-10-15,8,148,110,0,1,327,75,6,Food,675.18,6104,Low,1,-7,38,8.0,1
5808,B,2023-10-14,2023-10-15,5,476,19,0,0,166,14,3,Furniture,270.37,9361,Medium,1,-4,457,21.428571428571427,1
8937,D,2023-10-14,2023-10-15,4,131,202,0,0,424,36,45,Food,645.39,8047,High,1,-3,-71,125.0,0
1224,C,2023-10-14,2023-10-15,2,585,370,0,0,437,35,75,Food,65.43,4769,High,1,-1,215,214.28571428571428,1
1737,C,2023-10-14,2023-10-15,7,700,401,0,0,197,64,61,Electronics,566.67,6227,High,1,-6,299,95.3125,1
1235,D,2023-10-14,2023-10-15,5,630,181,0,0,114,25,48,Food,244.77,1223,Medium,1,-4,449,192.0,1
1711,A,2023-10-15,2023-10-16,3,102,330,0,0,481,97,24,Food,84.52,9675,High,1,-2,-228,24.742268041237114,0
6988,C,2023-10-15,2023-10-16,9,477,226,1,1,213,9,48,Clothing,65.0,9099,Low,1,-8,251,533.3333333333333,0
2888,A,2023-10-15,2023-10-16,9,671,291,0,0,203,77,26,Clothing,958.0,7671,Medium,1,-8,380,33.76623376623377,1
8173,D,2023-10-15,2023-10-16,8,341,357,0,0,406,43,49,Electronics,272.75,3306,Medium,1,-7,-16,113.95348837209302,0
2259,D,2023-10-15,2023-10-16,1,640,75,0,0,292,10,90,Clothing,586.0,1597,High,1,0,565,900.0,1
6246,C,2023-10-15,2023-10-16,3,686,316,0,0,313,57,88,Food,489.75,1084,Medium,1,-2,370,154.38596491228068,1
8271,B,2023-10-15,2023-10-16,2,681,315,0,0,244,33,55,Electronics,369.27,1989,High,1,-1,366,166.66666666666669,1
1748,C,2023-10-15,2023-10-16,4,694,222,0,0,196,9,4,Food,547.16,4015,High,1,-3,472,44.44444444444444,1
4551,B,2023-10-15,2023-10-16,2,456,372,0,0,151,54,49,Furniture,564.08,8594,High,1,-1,84,90.74074074074075,1
7400,A,2023-10-15,2023-10-16,8,784,35,0,0,157,13,74,Furniture,838.88,8587,Medium,1,-7,749,569.2307692307693,1
7643,B,2023-10-15,2023-10-16,1,296,477,0,0,308,24,98,Clothing,392.39,7072,High,1,0,-181,408.3333333333333,0
9701,C,2023-10-15,2023-10-16,4,957,427,0,0,284,62,44,Food,359.3,4246,Low,1,-3,530,70.96774193548387,1
2823,B,2023-10-15,2023-10-16,5,518,323,0,0,265,40,29,Clothing,682.42,7802,High,1,-4,195,72.5,1
7852,D,2023-10-15,2023-10-16,4,758,449,0,0,168,59,26,Electronics,378.06,6405,High,1,-3,309,44.06779661016949,1
8777,A,2023-10-15,2023-10-16,8,372,299,1,0,222,56,83,Food,515.92,6195,Medium,1,-7,73,148.21428571428572,0
5232,D,2023-10-15,2023-10-16,2,601,332,0,0,136,64,85,Furniture,181.41,1727,High,1,-1,269,132.8125,1
7519,D,2023-10-15,2023-10-16,9,134,89,1,0,334,60,83,Clothing,291.01,5517,Medium,1,-8,45,138.33333333333334,0
2777,D,2023-10-15,2023-10-16,2,724,28,0,0,174,81,61,Food,209.17,4295,Medium,1,-1,696,75.30864197530865,1
2222,D,2023-10-15,2023-10-16,2,560,175,0,0,207,97,40,Food,842.25,8729,Medium,1,-1,385,41.23711340206185,1
8630,B,2023-10-15,2023-10-16,2,817,419,0,0,390,23,19,Furniture,800.02,1423,Low,1,-1,398,82.6086956521739,1
2777,D,2023-10-15,2023-10-16,8,769,219,0,0,394,27,82,Electronics,398.21,6678,Low,1,-7,550,303.7037037037037,1
8490,B,2023-10-15,2023-10-16,3,352,135,0,0,273,61,14,Furniture,445.89,9004,Low,1,-2,217,22.950819672131146,1
5859,D,2023-10-15,2023-10-16,8,733,388,0,0,217,44,35,Electronics,416.51,5332,Low,1,-7,345,79.54545454545455,1
9893,C,2023-10-15,2023-10-16,7,611,351,0,0,243,57,82,Clothing,200.86,8853,Medium,1,-6,260,143.859649122807,1
9118,D,2023-10-16,2023-10-17,4,147,477,0,0,443,43,92,Clothing,785.5,1318,Low,1,-3,-330,213.953488372093,0
3989,C,2023-10-16,2023-10-17,7,284,461,0,1,258,62,19,Clothing,830.64,6166,Medium,1,-6,-177,30.64516129032258,0
9343,B,2023-10-16,2023-10-17,8,590,174,0,0,369,26,89,Clothing,613.81,9577,Low,1,-7,416,342.30769230769226,1
2325,A,2023-10-16,2023-10-17,6,372,125,0,1,340,88,79,Electronics,744.72,7322,Low,1,-5,247,89.77272727272727,1
6127,B,2023-10-16,2023-10-17,6,712,170,0,1,146,75,3,Electronics,656.14,6343,Low,1,-5,542,4.0,1
9998,A,2023-10-16,2023-10-17,3,626,393,0,0,462,93,87,Clothing,111.56,7783,High,1,-2,233,93.54838709677419,1
3722,A,2023-10-16,2023-10-17,5,227,265,0,0,432,64,50,Clothing,555.56,4802,High,1,-4,-38,78.125,0
5656,D,2023-10-16,2023-10-17,2,309,133,0,0,201,69,12,Food,353.48,2025,High,1,-1,176,17.391304347826086,1
2325,A,2023-10-16,2023-10-17,5,723,271,1,0,372,24,96,Food,227.99,7948,Medium,1,-4,452,400.0,0
